baseline_risk,case_id,confidence_score,downside_exposure,expected_benefit,expected_loss,expected_net_value,governance_burden,interpretation,intervention_cost,max_regret_reference,option_name,post_intervention_risk,regret,risk_reduction
0.208685,267,0.755925,38.292756,19.755209,18.708182,-17.055996,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,18.103023,-17.055996,targeted_intervention,0.162774,0.0,0.22
0.208685,267,0.755925,46.177334,24.403494,15.83,-22.062392,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,30.635886,-17.055996,intensive_review,0.137732,5.006396,0.34
0.695394,268,0.699894,190.576997,0.0,155.198598,-155.198598,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-43.206711,monitor_only,0.695394,111.991887,0.0
0.695394,268,0.699894,152.270162,49.578716,139.678738,-101.371903,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,11.271881,-43.206711,light_touch_support,0.625855,58.165192,0.1
0.695394,268,0.699894,134.888838,76.621652,121.054906,-65.366748,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,20.933494,-43.206711,targeted_intervention,0.542407,22.160037,0.22
0.695394,268,0.699894,131.352633,94.650276,102.431074,-43.206711,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,35.425913,-43.206711,intensive_review,0.45896,0.0,0.34
0.36116,269,0.861555,107.864352,0.0,76.689232,-76.689232,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-44.416131,monitor_only,0.36116,32.273101,0.0
0.36116,269,0.861555,96.619105,23.621527,69.020309,-57.775062,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,12.37628,-44.416131,light_touch_support,0.325044,13.358931,0.1
0.36116,269,0.861555,94.342876,36.505997,59.817601,-46.296125,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,22.984521,-44.416131,targeted_intervention,0.281705,1.879994,0.22
0.36116,269,0.861555,101.66559,45.095643,50.614893,-44.416131,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,38.896881,-44.416131,intensive_review,0.238366,0.0,0.34
0.506982,270,0.771447,144.335782,0.0,102.350715,-102.350715,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-9.80247,monitor_only,0.506982,92.548245,0.0
0.506982,270,0.771447,104.583217,54.457344,92.115643,-52.363078,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,14.704779,-9.80247,light_touch_support,0.456284,42.560608,0.1
0.506982,270,0.771447,87.483307,84.16135,79.833557,-22.981082,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,27.308874,-9.80247,targeted_intervention,0.395446,13.178612,0.22
0.506982,270,0.771447,86.58678,103.96402,67.551472,-9.80247,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,46.215018,-9.80247,intensive_review,0.334608,0.0,0.34
0.112132,271,0.789083,30.429867,0.0,18.987574,-18.987574,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-18.987574,monitor_only,0.112132,0.0,0.0
0.112132,271,0.789083,35.236971,8.68123,17.088816,-21.89592,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,13.488334,-18.987574,light_touch_support,0.100919,2.908346,0.1
0.112132,271,0.789083,42.063184,13.416446,14.810307,-26.443624,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,25.049762,-18.987574,targeted_intervention,0.087463,7.45605,0.22
0.112132,271,0.789083,56.248516,16.573257,12.531799,-38.350447,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,42.391906,-18.987574,intensive_review,0.074007,19.362873,0.34
0.534669,272,0.763956,187.532523,0.0,155.225849,-155.225849,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-79.723996,monitor_only,0.534669,75.501853,0.0
0.534669,272,0.763956,163.509767,42.775549,139.703264,-115.680507,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,18.752792,-79.723996,light_touch_support,0.481202,35.956511,0.1
0.534669,272,0.763956,156.251471,66.107666,121.076162,-89.79511,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,34.826614,-79.723996,targeted_intervention,0.417042,10.071114,0.22
0.534669,272,0.763956,164.807459,81.662411,102.44906,-79.723996,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,58.937347,-79.723996,intensive_review,0.352882,0.0,0.34
0.283335,273,0.708551,59.58536,0.0,44.199732,-44.199732,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-21.394291,monitor_only,0.283335,22.805441,0.0
0.283335,273,0.708551,48.694113,22.923865,39.779758,-28.888512,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,12.032618,-21.394291,light_touch_support,0.255001,7.494221,0.1
0.283335,273,0.708551,46.50386,35.427791,34.475791,-21.394291,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,22.346291,-21.394291,targeted_intervention,0.221001,0.0,0.22
0.283335,273,0.708551,53.638419,43.763742,29.171823,-23.224882,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,37.816801,-21.394291,intensive_review,0.187001,1.830591,0.34
0.188116,274,0.789456,44.680913,0.0,26.151982,-26.151982,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-26.151982,monitor_only,0.188116,0.0,0.0
0.188116,274,0.789456,49.310101,10.007198,23.536784,-28.165971,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,14.636386,-26.151982,light_touch_support,0.169304,2.013989,0.1
0.188116,274,0.789456,56.397102,15.46567,20.398546,-32.114735,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,27.181859,-26.151982,targeted_intervention,0.14673,5.962753,0.22
0.188116,274,0.789456,71.576332,19.104651,17.260308,-44.155727,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,46.00007,-26.151982,intensive_review,0.124157,18.003745,0.34
0.62419,275,0.739836,193.496794,0.0,148.82608,-148.82608,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-27.707964,monitor_only,0.62419,121.118116,0.0
0.62419,275,0.739836,147.654837,59.620267,133.943472,-88.101516,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,13.77831,-27.707964,light_touch_support,0.561771,60.393552,0.1
0.62419,275,0.739836,126.944672,92.140413,116.084343,-49.532221,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,25.588291,-27.707964,targeted_intervention,0.486868,21.824257,0.22
0.62419,275,0.739836,122.979545,113.82051,98.225213,-27.707964,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,43.303261,-27.707964,intensive_review,0.411965,0.0,0.34
0.297635,276,0.759171,59.762878,0.0,45.0737,-45.0737,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-35.04145,monitor_only,0.297635,10.03225,0.0
0.297635,276,0.759171,57.485651,13.196196,40.56633,-38.289103,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,10.918969,-35.04145,light_touch_support,0.267871,3.247653,0.1
0.297635,276,0.759171,59.646842,20.394121,35.157486,-35.04145,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,20.278085,-35.04145,targeted_intervention,0.232155,0.0,0.22
0.297635,276,0.759171,68.8869,25.192738,29.748642,-38.872663,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,34.316759,-35.04145,intensive_review,0.196439,3.831213,0.34
0.681046,277,0.799138,178.638528,0.0,153.451436,-153.451436,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-42.303147,monitor_only,0.681046,111.148289,0.0
0.681046,277,0.799138,136.410779,59.769009,138.106292,-95.878542,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,17.541259,-42.303147,light_touch_support,0.612941,53.575395,0.1
0.681046,277,0.799138,118.844866,92.370286,119.69212,-59.898457,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,32.576624,-42.303147,targeted_intervention,0.531216,17.59531,0.22
0.681046,277,0.799138,119.663728,114.104471,101.277948,-42.303147,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,55.129671,-42.303147,intensive_review,0.44949,0.0,0.34
0.474537,278,0.821569,119.994059,0.0,87.619209,-87.619209,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-27.399076,monitor_only,0.474537,60.220133,0.0
0.474537,278,0.821569,97.443333,32.781015,78.857288,-56.306562,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,10.230289,-27.399076,light_touch_support,0.427083,28.907486,0.1
0.474537,278,0.821569,88.331598,50.661569,68.342983,-36.680522,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,18.999107,-27.399076,targeted_intervention,0.370139,9.281446,0.22
0.474537,278,0.821569,89.564457,62.581938,57.828678,-27.399076,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,32.152336,-27.399076,intensive_review,0.313194,0.0,0.34
0.364498,279,0.720949,97.249971,0.0,71.373901,-71.373901,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-53.585292,monitor_only,0.364498,17.788609,0.0
0.364498,279,0.720949,92.747053,20.136176,64.236511,-59.733594,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,15.633258,-53.585292,light_touch_support,0.328048,6.148302,0.1
0.364498,279,0.720949,95.16362,31.119545,55.671643,-53.585292,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,29.033194,-53.585292,targeted_intervention,0.284308,0.0,0.22
0.364498,279,0.720949,107.941278,38.44179,47.106775,-57.798082,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,49.133097,-53.585292,intensive_review,0.240569,4.21279,0.34
0.567381,280,0.831052,153.856044,0.0,117.634291,-117.634291,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-32.03598,monitor_only,0.567381,85.598311,0.0
0.567381,280,0.831052,119.832031,49.709545,105.870862,-71.84685,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,15.685533,-32.03598,light_touch_support,0.510643,39.81087,0.1
0.567381,280,0.831052,106.162476,76.823843,91.754747,-44.06118,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,29.130275,-32.03598,targeted_intervention,0.442557,12.0252,0.22
0.567381,280,0.831052,108.253392,94.900041,77.638632,-32.03598,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,49.297389,-32.03598,intensive_review,0.374471,0.0,0.34
0.36652,281,0.805695,70.289591,0.0,54.501404,-54.501404,low,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,0.0,-21.557412,monitor_only,0.36652,32.943992,0.0
0.36652,281,0.805695,57.288468,21.436117,49.051263,-36.05014,moderate,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,8.434994,-21.557412,light_touch_support,0.329868,14.492728,0.1
0.36652,281,0.805695,52.826036,33.128545,42.511095,-25.047539,high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,15.66499,-21.557412,targeted_intervention,0.285886,3.490127,0.22
0.36652,281,0.805695,55.876077,40.923497,35.970926,-21.557412,very_high,Expected value is conditional on synthetic assumptions and is not a complete ethical decision rule.,26.509982,-21.557412,intensive_review,0.241903,0.0,0.34
