agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.919512,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.97619,8,22,0.55
420,0.926474,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.978571,8,23,0.55
420,0.926224,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.983333,8,24,0.55
420,0.933041,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.988095,8,25,0.55
420,0.933639,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,8,26,0.55
420,0.934751,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.990476,8,27,0.55
420,0.935108,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,8,28,0.55
420,0.934632,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,8,29,0.55
420,0.934592,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.990476,8,30,0.55
420,0.935981,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,8,31,0.55
420,0.935385,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,8,32,0.55
420,0.934133,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,8,33,0.55
420,0.936817,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,8,34,0.55
420,0.93735,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,8,35,0.55
420,0.938285,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,8,36,0.55
420,0.940887,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,8,37,0.55
420,0.940887,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,38,0.55
420,0.940887,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,39,0.55
420,0.940887,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,40,0.55
420,0.492449,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.42619,9,0,0.55
420,0.657523,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,214,0.716667,9,1,0.55
420,0.73324,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,118,0.807143,9,2,0.55
420,0.783163,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,77,0.857143,9,3,0.55
420,0.815791,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,60,0.890476,9,4,0.55
420,0.843537,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,45,0.907143,9,5,0.55
420,0.876213,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,41,0.930952,9,6,0.55
420,0.879187,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,28,0.935714,9,7,0.55
420,0.906502,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,24,0.959524,9,8,0.55
420,0.909357,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.964286,9,9,0.55
420,0.910374,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.959524,9,10,0.55
420,0.913566,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,19,0.957143,9,11,0.55
420,0.920884,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,18,0.966667,9,12,0.55
420,0.929189,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.97381,9,13,0.55
420,0.936984,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,12,0.978571,9,14,0.55
420,0.93839,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.980952,9,15,0.55
420,0.937313,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,9,16,0.55
420,0.937234,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,9,17,0.55
420,0.937307,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.980952,9,18,0.55
420,0.9439,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.985714,9,19,0.55
420,0.949399,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,9,20,0.55
420,0.945167,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,6,0.980952,9,21,0.55
420,0.948835,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.990476,9,22,0.55
420,0.951321,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,9,23,0.55
420,0.952472,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,9,24,0.55
420,0.954019,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,9,25,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,9,26,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,27,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,28,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,29,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,30,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,31,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,32,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,33,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,34,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,35,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,36,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,37,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,38,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,39,0.55
420,0.956003,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,40,0.55
420,0.509079,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.438095,10,0,0.55
420,0.638727,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,207,0.671429,10,1,0.55
420,0.774626,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,119,0.840476,10,2,0.55
420,0.822219,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,72,0.897619,10,3,0.55
420,0.857611,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,47,0.92381,10,4,0.55
420,0.885972,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,32,0.947619,10,5,0.55
420,0.901984,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,23,0.961905,10,6,0.55
420,0.913801,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.966667,10,7,0.55
420,0.916545,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,21,0.954762,10,8,0.55
420,0.915969,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,17,0.961905,10,9,0.55
420,0.925374,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,15,0.969048,10,10,0.55
420,0.925638,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.971429,10,11,0.55
420,0.92786,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,11,0.97619,10,12,0.55
420,0.926607,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,10,0.971429,10,13,0.55
420,0.931891,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.978571,10,14,0.55
420,0.929722,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.980952,10,15,0.55
420,0.931508,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,10,16,0.55
420,0.939986,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.988095,10,17,0.55
420,0.938673,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,10,18,0.55
420,0.944342,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.992857,10,19,0.55
420,0.941128,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.995238,10,20,0.55
420,0.942052,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.995238,10,21,0.55
420,0.942058,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.992857,10,22,0.55
420,0.941327,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,10,23,0.55
420,0.941525,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.992857,10,24,0.55
