allowed_for_recourse,case_id,counterfactual_decision,counterfactual_feature,counterfactual_score,counterfactual_value,delta,feasibility_note,flipped_to_favorable,original_decision,original_score,original_value,recourse_cost,score_change
True,411,favorable,document_quality,0.643503,0.768082,0.1,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.075,0.027978
True,411,favorable,document_quality,0.657145,0.818082,0.15,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.1125,0.04162
True,411,favorable,document_quality,0.670533,0.868082,0.2,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.15,0.055008
True,411,favorable,document_quality,0.68365,0.918082,0.25,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.1875,0.068125
True,411,favorable,document_quality,0.696482,0.968082,0.3,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.225,0.080957
True,411,favorable,document_quality,0.704517,1.0,0.331918,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.248939,0.088992
True,411,favorable,document_quality,0.704517,1.0,0.331918,Can often improve through corrected or complete documentation.,True,review,0.615525,0.668082,0.248939,0.088992
False,411,review,access_constraint,0.60721,0.05,0.05,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,4.95,-0.008315
False,411,review,access_constraint,0.598832,0.1,0.1,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,9.9,-0.016693
False,411,review,access_constraint,0.590395,0.15,0.15,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,14.85,-0.02513
False,411,review,access_constraint,0.581905,0.2,0.2,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,19.8,-0.03362
False,411,review,access_constraint,0.573366,0.25,0.25,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,24.75,-0.042159
False,411,review,access_constraint,0.564783,0.3,0.3,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,29.7,-0.050742
False,411,review,access_constraint,0.556162,0.35,0.35,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,34.65,-0.059363
False,411,review,access_constraint,0.547506,0.4,0.4,Structural constraint should not be framed as individual recourse.,False,review,0.615525,0.0,39.6,-0.068019
False,411,favorable,risk_adjustment,0.622012,0.247346,0.05,Internal model component is not directly actionable.,True,review,0.615525,0.197346,4.95,0.006487
False,411,favorable,risk_adjustment,0.628456,0.297346,0.1,Internal model component is not directly actionable.,True,review,0.615525,0.197346,9.9,0.012931
False,411,favorable,risk_adjustment,0.634854,0.347346,0.15,Internal model component is not directly actionable.,True,review,0.615525,0.197346,14.85,0.019329
False,411,favorable,risk_adjustment,0.641205,0.397346,0.2,Internal model component is not directly actionable.,True,review,0.615525,0.197346,19.8,0.02568
False,411,favorable,risk_adjustment,0.647507,0.447346,0.25,Internal model component is not directly actionable.,True,review,0.615525,0.197346,24.75,0.031982
False,411,favorable,risk_adjustment,0.653758,0.497346,0.3,Internal model component is not directly actionable.,True,review,0.615525,0.197346,29.7,0.038233
False,411,favorable,risk_adjustment,0.659956,0.547346,0.35,Internal model component is not directly actionable.,True,review,0.615525,0.197346,34.65,0.044431
False,411,favorable,risk_adjustment,0.6661,0.597346,0.4,Internal model component is not directly actionable.,True,review,0.615525,0.197346,39.6,0.050575
True,412,favorable,baseline_score,0.818234,0.576201,0.05,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.07,0.011033
True,412,favorable,baseline_score,0.828769,0.626201,0.1,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.14,0.021568
True,412,favorable,baseline_score,0.838813,0.676201,0.15,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.21,0.031612
True,412,favorable,baseline_score,0.848377,0.726201,0.2,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.28,0.041176
True,412,favorable,baseline_score,0.857469,0.776201,0.25,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.35,0.050268
True,412,favorable,baseline_score,0.866102,0.826201,0.3,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.42,0.058901
True,412,favorable,baseline_score,0.874289,0.876201,0.35,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.49,0.067088
True,412,favorable,baseline_score,0.882044,0.926201,0.4,Can improve through documented qualifying activity but may take time.,False,favorable,0.807201,0.526201,0.56,0.074843
True,412,favorable,document_quality,0.816367,0.709146,0.05,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.0375,0.009166
True,412,favorable,document_quality,0.825192,0.759146,0.1,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.075,0.017991
True,412,favorable,document_quality,0.833679,0.809146,0.15,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.1125,0.026478
True,412,favorable,document_quality,0.841832,0.859146,0.2,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.15,0.034631
True,412,favorable,document_quality,0.849659,0.909146,0.25,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.1875,0.042458
True,412,favorable,document_quality,0.857163,0.959146,0.3,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.225,0.049962
True,412,favorable,document_quality,0.863061,1.0,0.340854,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.25564,0.05586
True,412,favorable,document_quality,0.863061,1.0,0.340854,Can often improve through corrected or complete documentation.,False,favorable,0.807201,0.659146,0.25564,0.05586
True,412,favorable,timeliness,0.81335,0.930814,0.05,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.055,0.006149
True,412,favorable,timeliness,0.819346,0.980814,0.1,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.11,0.012145
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
True,412,favorable,timeliness,0.821607,1.0,0.119186,Can improve in future cycles but may be constrained by access.,False,favorable,0.807201,0.880814,0.131105,0.014406
False,412,favorable,prior_flag,0.802885,0.05,0.05,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,4.95,-0.004316
False,412,favorable,prior_flag,0.798497,0.1,0.1,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,9.9,-0.008704
False,412,favorable,prior_flag,0.794036,0.15,0.15,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,14.85,-0.013165
False,412,favorable,prior_flag,0.789502,0.2,0.2,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,19.8,-0.017699
False,412,favorable,prior_flag,0.784895,0.25,0.25,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,24.75,-0.022306
False,412,favorable,prior_flag,0.780216,0.3,0.3,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,29.7,-0.026985
False,412,favorable,prior_flag,0.775464,0.35,0.35,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,34.65,-0.031737
False,412,favorable,prior_flag,0.77064,0.4,0.4,Historical marker should not be used as an action recommendation.,False,favorable,0.807201,0.0,39.6,-0.036561
False,412,favorable,access_constraint,0.801696,0.05,0.05,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,4.95,-0.005505
False,412,favorable,access_constraint,0.796073,0.1,0.1,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,9.9,-0.011128
False,412,favorable,access_constraint,0.790332,0.15,0.15,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,14.85,-0.016869
False,412,favorable,access_constraint,0.784473,0.2,0.2,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,19.8,-0.022728
False,412,favorable,access_constraint,0.778496,0.25,0.25,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,24.75,-0.028705
False,412,favorable,access_constraint,0.772402,0.3,0.3,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,29.7,-0.034799
False,412,favorable,access_constraint,0.766191,0.35,0.35,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,34.65,-0.04101
False,412,favorable,access_constraint,0.759863,0.4,0.4,Structural constraint should not be framed as individual recourse.,False,favorable,0.807201,0.0,39.6,-0.047338
False,412,favorable,risk_adjustment,0.811445,0.546924,0.05,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,4.95,0.004244
False,412,favorable,risk_adjustment,0.815616,0.596924,0.1,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,9.9,0.008415
False,412,favorable,risk_adjustment,0.819716,0.646924,0.15,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,14.85,0.012515
False,412,favorable,risk_adjustment,0.823745,0.696924,0.2,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,19.8,0.016544
False,412,favorable,risk_adjustment,0.827702,0.746924,0.25,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,24.75,0.020501
False,412,favorable,risk_adjustment,0.831588,0.796924,0.3,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,29.7,0.024387
False,412,favorable,risk_adjustment,0.835405,0.846924,0.35,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,34.65,0.028204
False,412,favorable,risk_adjustment,0.839151,0.896924,0.4,Internal model component is not directly actionable.,False,favorable,0.807201,0.496924,39.6,0.03195
True,413,favorable,baseline_score,0.752236,0.477703,0.05,Can improve through documented qualifying activity but may take time.,False,favorable,0.738478,0.427703,0.07,0.013758
True,413,favorable,baseline_score,0.7655,0.527703,0.1,Can improve through documented qualifying activity but may take time.,False,favorable,0.738478,0.427703,0.14,0.027022
