baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.537532,833,True,Reduce access barriers through institutional redesign.,0.052575,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.590107,0.224497,0.819258,0.587159,-0.031925
monitor,0.537532,833,True,Improve service quality and implementation reliability.,0.049427,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.586959,0.374497,0.969258,0.597159,-0.026573
monitor,0.537532,833,True,"Combine support, access, and quality improvements.",0.079604,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.617136,0.264497,0.889258,0.687159,-0.054396
monitor,0.537532,833,True,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.537532,0.404497,0.789258,0.567159,-0.0385
monitor,0.393461,834,False,Increase support intensity while leaving barriers largely unchanged.,0.040726,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.434187,0.713826,0.644215,0.553414,-0.032774
monitor,0.393461,834,False,Reduce access barriers through institutional redesign.,0.052059,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.44552,0.533826,0.654215,0.413414,-0.032441
monitor,0.393461,834,False,Improve service quality and implementation reliability.,0.04885,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.442311,0.683826,0.804215,0.423414,-0.02715
monitor,0.393461,834,False,"Combine support, access, and quality improvements.",0.080117,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.473578,0.573826,0.724215,0.513414,-0.053883
monitor,0.393461,834,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.393461,0.713826,0.624215,0.393414,-0.0385
monitor,0.389675,835,False,Increase support intensity while leaving barriers largely unchanged.,0.040612,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.430287,0.432146,0.335408,0.449869,-0.032888
monitor,0.389675,835,False,Reduce access barriers through institutional redesign.,0.051923,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.441598,0.252146,0.345408,0.309869,-0.032577
monitor,0.389675,835,False,Improve service quality and implementation reliability.,0.04872,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.438395,0.402146,0.495408,0.319869,-0.02728
monitor,0.389675,835,False,"Combine support, access, and quality improvements.",0.079943,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.469618,0.292146,0.415408,0.409869,-0.054057
monitor,0.389675,835,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.389675,0.432146,0.315408,0.289869,-0.0385
monitor,0.457445,836,False,Increase support intensity while leaving barriers largely unchanged.,0.041897,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.499342,0.746945,0.781995,0.422133,-0.031603
monitor,0.457445,836,False,Reduce access barriers through institutional redesign.,0.053395,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.51084,0.566945,0.791995,0.282133,-0.031105
monitor,0.457445,836,False,Improve service quality and implementation reliability.,0.050147,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.507592,0.716945,0.941995,0.292133,-0.025853
monitor,0.457445,836,False,"Combine support, access, and quality improvements.",0.081568,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.539013,0.606945,0.861995,0.382133,-0.052432
monitor,0.457445,836,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.457445,0.746945,0.761995,0.262133,-0.0385
monitor,0.499333,837,False,Increase support intensity while leaving barriers largely unchanged.,0.041906,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.541239,0.685804,0.589909,0.695187,-0.031594
monitor,0.499333,837,False,Reduce access barriers through institutional redesign.,0.053304,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.552637,0.505804,0.599909,0.555187,-0.031196
monitor,0.499333,837,False,Improve service quality and implementation reliability.,0.050088,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.549421,0.655804,0.749909,0.565187,-0.025912
monitor,0.499333,837,False,"Combine support, access, and quality improvements.",0.081046,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.580379,0.545804,0.669909,0.655187,-0.052954
monitor,0.499333,837,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.499333,0.685804,0.569909,0.535187,-0.0385
monitor,0.453257,838,False,Increase support intensity while leaving barriers largely unchanged.,0.041863,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.49512,0.055324,0.307656,0.410111,-0.031637
monitor,0.453257,838,False,Reduce access barriers through institutional redesign.,0.023768,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.477025,0.0,0.317656,0.270111,-0.060732
monitor,0.453257,838,False,Improve service quality and implementation reliability.,0.050113,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.50337,0.025324,0.467656,0.280111,-0.025887
monitor,0.453257,838,False,"Combine support, access, and quality improvements.",0.061498,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.514755,0.0,0.387656,0.370111,-0.072502
monitor,0.453257,838,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.453257,0.055324,0.287656,0.250111,-0.0385
monitor,0.412132,839,False,Increase support intensity while leaving barriers largely unchanged.,0.041215,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.453347,0.70766,0.585013,0.632162,-0.032285
monitor,0.412132,839,False,Reduce access barriers through institutional redesign.,0.052637,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.464769,0.52766,0.595013,0.492162,-0.031863
monitor,0.412132,839,False,Improve service quality and implementation reliability.,0.049405,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.461537,0.67766,0.745013,0.502162,-0.026595
monitor,0.412132,839,False,"Combine support, access, and quality improvements.",0.080829,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.492961,0.56766,0.665013,0.592162,-0.053171
monitor,0.412132,839,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.412132,0.70766,0.565013,0.472162,-0.0385
monitor,0.460414,840,False,Increase support intensity while leaving barriers largely unchanged.,0.041917,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.502331,0.501032,0.589219,0.614477,-0.031583
monitor,0.460414,840,False,Reduce access barriers through institutional redesign.,0.053414,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.513828,0.321032,0.599219,0.474477,-0.031086
monitor,0.460414,840,False,Improve service quality and implementation reliability.,0.050166,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.51058,0.471032,0.749219,0.484477,-0.025834
monitor,0.460414,840,False,"Combine support, access, and quality improvements.",0.081568,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.541982,0.361032,0.669219,0.574477,-0.052432
monitor,0.460414,840,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.460414,0.501032,0.569219,0.454477,-0.0385
monitor,0.347695,841,False,Increase support intensity while leaving barriers largely unchanged.,0.03901,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.386705,0.81971,0.48938,0.386368,-0.03449
monitor,0.347695,841,False,Reduce access barriers through institutional redesign.,0.049975,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.39767,0.63971,0.49938,0.246368,-0.034525
monitor,0.347695,841,False,Improve service quality and implementation reliability.,0.046865,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.39456,0.78971,0.64938,0.256368,-0.029135
